Unnamed: 0,sid,DOI,published,projectname,sampleid,samplename,composition,comments,sampleinfo,Temperature,Seebeck coefficient,figureid,Thermal conductivity,Electrical resistivity,Carrier mobility,ZT,Electrical conductivity,Power factor,Hall mobility,Figure of merit Z,Hall movility,Lattice thermal conductivity,thermopower,phonon thermal conductance,Carrier thermal conductivity,phonon contribution,Electronic thermal conductivity,Electronic contribution,hall density,Carrier concentration,Hall coefficient,Calculated Electrical Conductivity,Calculated PF,Figure of merit,Calculated Electrical Conductivity/ Relaxation time,Calculated Seebeck coefficient,Calculated Thermal Conductivity/ Relaxation time,Thermal diffusivity,total thermal conductivity,Lattice contribution,latice contribution,electron thermal conductivity,Figure of merit Zt,Electro Motive Force,Mobility,Nernst coefficient,Electrical conductivity0,Thermopower,Thermoelectric voltage,Thermo gravimetry,Thermal conductance,conductance,TEP,T^(-1),S,Seebeck  coefficient ,Voltage,Max Efficiency,Normalised PL Integrated Intensity,Linewidth,Phonon transmission function,ρ,Lorenz values,magnetoresistance,Resistance,Conductivity,Luminescence lifetime,magnetization_Bohr,inverse susceptibility,Elastic modulus,Coercivity Field,magnetization_per_weight,Resistivity,Remanent Magnetization_Absolute,absolute_magnetization,Open circuit voltage ,Hall concentration,Contact resistivity,Magnetic field strength (H),Magnetization,a.u. Magnetic Moment,conductivity,zero-B thermopower,minority carrier concentration,majority carrier concentration,magnetic susceptibility,Magnetic susceptibility_per_weight,Specific heat,Magnetic susceptibility_volume,inverse magnetic susceptibility_mol,Cp,dc magnetization(mass),Calculated Electrical resistivity,Electrical thermal conductivity,Specific heat capacity,Magnetic susceptibility_per mol,Magnetic susceptibility,Specific heat capacity_per g,Seebeck  coefficient,Mass susceptibility,Inverse magnetic susceptibility,Liquid state thermal conductivity,Lattice+bipolar thermal conductivity,Logρ,ln σ,logσ,Lnρ
167292,8947,10.1109/ict.2005.1519966,2005,['ThermoelectricMaterials'],20691,DyPd2Bi,DyPd2Bi,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Melting', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': '', 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",50,1.0571676398244233e-05,17253,,2.4357014784879396e-06,,,,1.09180848307348e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167293,8947,10.1109/ict.2005.1519966,2005,['ThermoelectricMaterials'],20691,DyPd2Bi,DyPd2Bi,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Melting', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': '', 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",100,1.0424939253968056e-05,17253,,2.0918705525137595e-06,,,,1.2685085759681323e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167294,8947,10.1109/ict.2005.1519966,2005,['ThermoelectricMaterials'],20691,DyPd2Bi,DyPd2Bi,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Melting', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': '', 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",150,5.623813856977568e-06,17253,,1.4921017770030585e-06,,,,1.2492035323028257e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167295,8947,10.1109/ict.2005.1519966,2005,['ThermoelectricMaterials'],20691,DyPd2Bi,DyPd2Bi,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Melting', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': '', 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",200,2.512287038791579e-06,17253,,1.0762832622411626e-06,,,,1.377430226290474e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167296,8947,10.1109/ict.2005.1519966,2005,['ThermoelectricMaterials'],20691,DyPd2Bi,DyPd2Bi,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Melting', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': '', 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",250,3.0281372043741782e-06,17253,,1.0786658571455167e-06,,,,1.8038540677656132e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167299,9040,10.1109/ict.2006.331348,2006,['ThermoelectricMaterials'],20693,1000,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",350,-0.0001427146128824,17255,,4.70455916406954e-06,,,,0.0040838973035855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167300,9040,10.1109/ict.2006.331348,2006,['ThermoelectricMaterials'],20693,1000,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",400,-0.0001304445411203,17255,,4.6724201769970085e-06,,,,0.0034006693946043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167301,9040,10.1109/ict.2006.331348,2006,['ThermoelectricMaterials'],20693,1000,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",450,-0.0001073944992234,17255,,4.531311130140194e-06,,,,0.0023786080629212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167302,9040,10.1109/ict.2006.331348,2006,['ThermoelectricMaterials'],20693,1000,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",500,-8.441591954405896e-05,17255,,4.380282980498784e-06,,,,0.0015024816294186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167303,9040,10.1109/ict.2006.331348,2006,['ThermoelectricMaterials'],20693,1000,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",550,-6.603604371041875e-05,17255,,4.204445614208147e-06,,,,0.0009214092359687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167304,9040,10.1109/ict.2006.331348,2006,['ThermoelectricMaterials'],20693,1000,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",600,-5.263184109910186e-05,17255,,3.951863478641307e-06,,,,0.0005811669741888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167305,9040,10.1109/ict.2006.331348,2006,['ThermoelectricMaterials'],20693,1000,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",650,-4.260392730784075e-05,17255,,3.610451214511163e-06,,,,0.0003564940141935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167306,9040,10.1109/ict.2006.331348,2006,['ThermoelectricMaterials'],20693,1000,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",700,-3.455048262810366e-05,17255,,3.284869287971688e-06,,,,0.0001833987333517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167307,9040,10.1109/ict.2006.331348,2006,['ThermoelectricMaterials'],20694,950,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",350,-0.0001259667218997,17255,,5.426226259994334e-06,,,,0.0029058673546347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167308,9040,10.1109/ict.2006.331348,2006,['ThermoelectricMaterials'],20694,950,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",400,-0.0001129019203273,17255,,5.485852029553084e-06,,,,0.002240464310646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167309,9040,10.1109/ict.2006.331348,2006,['ThermoelectricMaterials'],20694,950,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",450,-9.365270835583932e-05,17255,,5.418253359390394e-06,,,,0.0015807849312363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167310,9040,10.1109/ict.2006.331348,2006,['ThermoelectricMaterials'],20694,950,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",500,-7.541202283839823e-05,17255,,5.19925384217617e-06,,,,0.0010669407330416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167311,9040,10.1109/ict.2006.331348,2006,['ThermoelectricMaterials'],20694,950,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",550,-6.0700710326841954e-05,17255,,4.886077414682785e-06,,,,0.0007164754530959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167312,9040,10.1109/ict.2006.331348,2006,['ThermoelectricMaterials'],20694,950,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",600,-4.925826642781985e-05,17255,,4.570487172071854e-06,,,,0.0004806276022773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167313,9040,10.1109/ict.2006.331348,2006,['ThermoelectricMaterials'],20694,950,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",650,-3.993357515867397e-05,17255,,4.331924182180426e-06,,,,0.0003005930187552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167314,9040,10.1109/ict.2006.331348,2006,['ThermoelectricMaterials'],20694,950,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",700,-3.257564830337232e-05,17255,,4.1906462998079005e-06,,,,0.0001637874214365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167315,9040,10.1109/ict.2006.331348,2006,['ThermoelectricMaterials'],20695,900,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",350,-0.0001251078554797,17255,,1.088787855649026e-05,,,,0.0014257601801213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167316,9040,10.1109/ict.2006.331348,2006,['ThermoelectricMaterials'],20695,900,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",400,-0.0001135383846787,17255,,1.1075406948954987e-05,,,,0.0011249357975532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167317,9040,10.1109/ict.2006.331348,2006,['ThermoelectricMaterials'],20695,900,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",450,-9.998892423087214e-05,17255,,1.0703223450146308e-05,,,,0.0008967118190184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167318,9040,10.1109/ict.2006.331348,2006,['ThermoelectricMaterials'],20695,900,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",500,-8.451654771504408e-05,17255,,1.021272263476594e-05,,,,0.0006776788654419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167319,9040,10.1109/ict.2006.331348,2006,['ThermoelectricMaterials'],20695,900,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",550,-6.876309670843705e-05,17255,,9.77335447360298e-06,,,,0.0004642888852703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167320,9040,10.1109/ict.2006.331348,2006,['ThermoelectricMaterials'],20695,900,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",600,-5.4870391428635864e-05,17255,,9.3868555992196e-06,,,,0.0002836777744172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167321,9040,10.1109/ict.2006.331348,2006,['ThermoelectricMaterials'],20695,900,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",650,-4.43954413755479e-05,17255,,8.991480571633184e-06,,,,0.0001644879962084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167322,9040,10.1109/ict.2006.331348,2006,['ThermoelectricMaterials'],20695,900,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",700,-3.7225655973353866e-05,17255,,8.566233144002042e-06,,,,0.0001076912013278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167325,9040,10.1109/ict.2006.331348,2006,['ThermoelectricMaterials'],20696,melting,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Melting', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",400,-0.0001143010937918,17255,,3.4545842748535876e-06,,,,0.0036520057798259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167326,9040,10.1109/ict.2006.331348,2006,['ThermoelectricMaterials'],20696,melting,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Melting', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",450,-0.0001032638004847,17255,,3.713857342015784e-06,,,,0.0027716909903549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167327,9040,10.1109/ict.2006.331348,2006,['ThermoelectricMaterials'],20696,melting,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Melting', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",500,-8.811727298472074e-05,17255,,3.846109899109537e-06,,,,0.0019573547133173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167328,9040,10.1109/ict.2006.331348,2006,['ThermoelectricMaterials'],20696,melting,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Melting', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",550,-7.261421145349852e-05,17255,,3.871734925250164e-06,,,,0.0013003647526505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167329,9040,10.1109/ict.2006.331348,2006,['ThermoelectricMaterials'],20696,melting,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Melting', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': ''}, 'MaterialFamily': '', 'Purity': ''}",600,-5.9050669888108904e-05,17255,,3.844908770744826e-06,,,,0.0008413831893066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
