Host,Composition,Crystal Category,Dopant Material,Concentration,Dopant Site,Temperature,Seebeck Coefficient,Electrical Resistivity,Electrical Conductivity (S/m),Crystal Structure,Microstructure,Experimental Preparation Notes,Paper (hyperlink),,,,,,
Fe2VAl,Fe2VAl0.93Si0.04Sb0.03,X2YZ,"Sb, Si","0.03, 0.04",Al,326.8779,-126.2844,4.40E-06,,Poly,Bulk,powder metallurgical process,https://virginia.app.box.com/file/2099607675930,,,,,,
Fe2VAl,Fe2VAl0.93Si0.04Sb0.03,X2YZ,"Sb, Si","0.03, 0.04",Al,503.7436,-86.1891,4.54E-06,,Poly,Bulk,powder metallurgical process,https://virginia.app.box.com/file/2099607675930,,,,,,
Fe2VAl,Fe2VAl0.93Si0.04Sb0.03,X2YZ,"Sb, Si","0.03, 0.04",Al,673.2126,-43.9874,3.83E-06,,Poly,Bulk,powder metallurgical process,https://virginia.app.box.com/file/2099607675930,,,,,,
Fe2VAl,Fe2VAl0.93Si0.04Sb0.03,X2YZ,"Sb, Si","0.03, 0.04",Al,755.0307,-32.859,3.59E-06,,Poly,Bulk,powder metallurgical process,https://virginia.app.box.com/file/2099607675930,,,,,,
Fe2VAl,Fe2VAl0.9Si0.07Sb0.03,X2YZ,"Sb, Si","0.03, 0.07",Al,97.7112,-51.1839,1.60E-06,,Poly,Bulk,powder metallurgical process,https://virginia.app.box.com/file/2099607675930,,,,,,
Fe2VAl,Fe2VAl0.9Si0.07Sb0.03,X2YZ,"Sb, Si","0.03, 0.07",Al,210.2667,-101.6823,2.34E-06,,Poly,Bulk,powder metallurgical process,https://virginia.app.box.com/file/2099607675930,,,,,,
Fe2VAl,Fe2VAl0.9Si0.07Sb0.03,X2YZ,"Sb, Si","0.03, 0.07",Al,304.6368,-123.8149,3.08E-06,,Poly,Bulk,powder metallurgical process,https://virginia.app.box.com/file/2099607675930,,,,,,
Fe2VAl,Fe2VAl0.9Si0.07Sb0.03,X2YZ,"Sb, Si","0.03, 0.07",Al,447.7999,-105.7402,3.56E-06,,Poly,Bulk,powder metallurgical process,https://virginia.app.box.com/file/2099607675930,,,,,,
Fe2VAl,Fe2VAl0.9Si0.07Sb0.03,X2YZ,"Sb, Si","0.03, 0.07",Al,587.5059,-68.4124,3.46E-06,,Poly,Bulk,powder metallurgical process,https://virginia.app.box.com/file/2099607675930,,,,,,
Fe2VAl,Fe2VAl0.9Si0.07Sb0.03,X2YZ,"Sb, Si","0.03, 0.07",Al,749.3881,-38.4541,3.29E-06,,Poly,Bulk,powder metallurgical process,https://virginia.app.box.com/file/2099607675930,,,,,,
Fe2VAl,Fe2VAl0.87Si0.1Sb0.03,X2YZ,"Sb, Si","0.03, 0.1",Al,101.7575,-25.9874,1.41E-06,,Poly,Bulk,powder metallurgical process,https://virginia.app.box.com/file/2099607675930,,,,,,
Fe2VAl,Fe2VAl0.87Si0.1Sb0.03,X2YZ,"Sb, Si","0.03, 0.1",Al,242.206,-72.6603,2.29E-06,,Poly,Bulk,powder metallurgical process,https://virginia.app.box.com/file/2099607675930,,,,,,
Fe2VAl,Fe2VAl0.87Si0.1Sb0.03,X2YZ,"Sb, Si","0.03, 0.1",Al,330.8825,-104.2379,2.88E-06,,Poly,Bulk,powder metallurgical process,https://virginia.app.box.com/file/2099607675930,,,,,,
Fe2VAl,Fe2VAl0.87Si0.1Sb0.03,X2YZ,"Sb, Si","0.03, 0.1",Al,406.9234,-108.8544,3.28E-06,,Poly,Bulk,powder metallurgical process,https://virginia.app.box.com/file/2099607675930,,,,,,
Fe2VAl,Fe2VAl0.87Si0.1Sb0.03,X2YZ,"Sb, Si","0.03, 0.1",Al,578.1232,-76.1042,3.60E-06,,Poly,Bulk,powder metallurgical process,https://virginia.app.box.com/file/2099607675930,,,,,,
Fe2VAl,Fe2VAl0.87Si0.1Sb0.03,X2YZ,"Sb, Si","0.03, 0.1",Al,751.1467,-45.8056,3.31E-06,,Poly,Bulk,powder metallurgical process,https://virginia.app.box.com/file/2099607675930,,,,,,
Fe2VAl,Fe2VAl,X2YZ,X,X,X,304.0725,-139.5739,8.13E-06,1.23E+05,Poly,Bulk,annealed at 1073k for 5 days ,Fe2VAlPhysicaBcondensedmatter.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2VAl,X2YZ,X,X,X,380.5431,-102.8653,7.24E-06,1.38E+05,Poly,Bulk,annealed at 1073k for 5 days ,Fe2VAlPhysicaBcondensedmatter.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2VAl,X2YZ,X,X,X,467.4422,-68.4659,6.40E-06,1.56E+05,Poly,Bulk,annealed at 1073k for 5 days ,Fe2VAlPhysicaBcondensedmatter.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2VAl,X2YZ,X,X,X,573.7320,-39.6136,5.64E-06,1.77E+05,Poly,Bulk,annealed at 1073k for 5 days ,Fe2VAlPhysicaBcondensedmatter.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2VAl,X2YZ,X,X,X,705.4676,-22.7958,4.96E-06,2.01E+05,Poly,Bulk,annealed at 1073k for 5 days ,Fe2VAlPhysicaBcondensedmatter.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2VAl,X2YZ,X,X,X,803.2769,-16.6761,4.49E-06,2.23E+05,Poly,Bulk,annealed at 1073k for 5 days ,Fe2VAlPhysicaBcondensedmatter.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2VAl,X2YZ,X,X,X,10.678,4.0352,2.92E-05,,Poly,Bulk,"annealed at 1000 °C for 2 days, and then further annealed at 400 °C for more than 12 h",thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VAl,Fe2VAl,X2YZ,X,X,X,99.661,17.6582,2.50E-05,,Poly,Bulk,"annealed at 1000 °C for 2 days, and then further annealed at 400 °C for more than 12 h",thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VAl,Fe2VAl,X2YZ,X,X,X,205.2542,31.3703,1.94E-05,,Poly,Bulk,"annealed at 1000 °C for 2 days, and then further annealed at 400 °C for more than 12 h",thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VAl,Fe2VAl,X2YZ,X,X,X,289.4915,41.2119,1.49E-05,,Poly,Bulk,"annealed at 1000 °C for 2 days, and then further annealed at 400 °C for more than 12 h",thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VAl,Fe1.98V1.02Al,X2YZ,V,0.02,Fe,10.678,-3.4766,3.00E-05,,Poly,Bulk,"annealed at 1000 °C for 2 days, and then further annealed at 400 °C for more than 12 h",thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VAl,Fe1.98V1.02Al,X2YZ,V,0.02,Fe,59.322,-26.6897,3.05E-05,,Poly,Bulk,"annealed at 1000 °C for 2 days, and then further annealed at 400 °C for more than 12 h",thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VAl,Fe1.98V1.02Al,X2YZ,V,0.02,Fe,122.2034,-64.85,2.98E-05,,Poly,Bulk,"annealed at 1000 °C for 2 days, and then further annealed at 400 °C for more than 12 h",thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VAl,Fe1.98V1.02Al,X2YZ,V,0.02,Fe,212.3729,-108.4977,2.54E-05,,Poly,Bulk,"annealed at 1000 °C for 2 days, and then further annealed at 400 °C for more than 12 h",thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VAl,Fe1.98V1.02Al,X2YZ,V,0.02,Fe,266.9492,-105.3879,2.34E-05,,Poly,Bulk,"annealed at 1000 °C for 2 days, and then further annealed at 400 °C for more than 12 h",thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VAl,Fe1.98V1.02Al,X2YZ,V,0.02,Fe,301.3559,-91.1188,2.23E-05,,Poly,Bulk,"annealed at 1000 °C for 2 days, and then further annealed at 400 °C for more than 12 h",thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VAl,Fe1.95V1.05Al,X2YZ,V,0.05,Fe,8.3051,-7.2452,4.55E-05,,Poly,Bulk,"annealed at 1000 °C for 2 days, and then further annealed at 400 °C for more than 12 h",thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VAl,Fe1.95V1.05Al,X2YZ,V,0.05,Fe,86.6102,-65.041,3.79E-05,,Poly,Bulk,"annealed at 1000 °C for 2 days, and then further annealed at 400 °C for more than 12 h",thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VAl,Fe1.95V1.05Al,X2YZ,V,0.05,Fe,164.9153,-116.264,3.38E-05,,Poly,Bulk,"annealed at 1000 °C for 2 days, and then further annealed at 400 °C for more than 12 h",thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VAl,Fe1.95V1.05Al,X2YZ,V,0.05,Fe,225.4237,-133.7797,2.91E-05,,Poly,Bulk,"annealed at 1000 °C for 2 days, and then further annealed at 400 °C for more than 12 h",thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VAl,Fe1.95V1.05Al,X2YZ,V,0.05,Fe,289.4915,-124.0463,2.36E-05,,Poly,Bulk,"annealed at 1000 °C for 2 days, and then further annealed at 400 °C for more than 12 h",thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VAl,Fe1.89V1.11Al,X2YZ,V,0.11,Fe,10.678,1.2183,1.14E-04,,Poly,Bulk,"annealed at 1000 °C for 2 days, and then further annealed at 400 °C for more than 12 h",thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VAl,Fe1.89V1.11Al,X2YZ,V,0.11,Fe,68.8136,-28.5168,7.26E-05,,Poly,Bulk,"annealed at 1000 °C for 2 days, and then further annealed at 400 °C for more than 12 h",thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VAl,Fe1.89V1.11Al,X2YZ,V,0.11,Fe,134.0678,-53.5187,5.21E-05,,Poly,Bulk,"annealed at 1000 °C for 2 days, and then further annealed at 400 °C for more than 12 h",thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VAl,Fe1.89V1.11Al,X2YZ,V,0.11,Fe,215.9322,-88.7602,3.52E-05,,Poly,Bulk,"annealed at 1000 °C for 2 days, and then further annealed at 400 °C for more than 12 h",thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VAl,Fe1.89V1.11Al,X2YZ,V,0.11,Fe,302.5424,-105.1969,2.36E-05,,Poly,Bulk,"annealed at 1000 °C for 2 days, and then further annealed at 400 °C for more than 12 h",thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VGa,Fe2VGa,X2YZ,X,X,X,10.678,7.9906,2.78E-06,,Poly,Bulk,annealed at 600 °C and then 400 °C,thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VGa,Fe2VGa,X2YZ,X,X,X,60.5085,23.6923,2.83E-06,,Poly,Bulk,annealed at 600 °C and then 400 °C,thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VGa,Fe2VGa,X2YZ,X,X,X,126.9492,33.4928,2.83E-06,,Poly,Bulk,annealed at 600 °C and then 400 °C,thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VGa,Fe2VGa,X2YZ,X,X,X,207.6271,34.6946,2.77E-06,,Poly,Bulk,annealed at 600 °C and then 400 °C,thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VGa,Fe2VGa,X2YZ,X,X,X,288.3051,33.2024,2.74E-06,,Poly,Bulk,annealed at 600 °C and then 400 °C,thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VGa,Fe1.98V1.02Ga,X2YZ,V,0.02,Fe,13.0508,-0.0877,3.32E-06,,Poly,Bulk,annealed at 600 °C and then 400 °C,thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VGa,Fe1.98V1.02Ga,X2YZ,V,0.02,Fe,85.4237,-8.0582,3.22E-06,,Poly,Bulk,annealed at 600 °C and then 400 °C,thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VGa,Fe1.98V1.02Ga,X2YZ,V,0.02,Fe,161.3559,-1.4757,3.13E-06,,Poly,Bulk,annealed at 600 °C and then 400 °C,thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VGa,Fe1.98V1.02Ga,X2YZ,V,0.02,Fe,242.0339,13.7347,3.00E-06,,Poly,Bulk,annealed at 600 °C and then 400 °C,thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VGa,Fe1.98V1.02Ga,X2YZ,V,0.02,Fe,298.9831,20.2878,2.88E-06,,Poly,Bulk,annealed at 600 °C and then 400 °C,thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VGa,Fe1.95V1.05Ga,X2YZ,V,0.05,Fe,10.678,-6.018,4.01E-06,,Poly,Bulk,annealed at 600 °C and then 400 °C,thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VGa,Fe1.95V1.05Ga,X2YZ,V,0.05,Fe,67.6271,-45.8011,4.00E-06,,Poly,Bulk,annealed at 600 °C and then 400 °C,thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VGa,Fe1.95V1.05Ga,X2YZ,V,0.05,Fe,129.322,-67.2578,3.68E-06,,Poly,Bulk,annealed at 600 °C and then 400 °C,thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VGa,Fe1.95V1.05Ga,X2YZ,V,0.05,Fe,206.4407,-60.6736,3.32E-06,,Poly,Bulk,annealed at 600 °C and then 400 °C,thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VGa,Fe1.95V1.05Ga,X2YZ,V,0.05,Fe,288.3051,-37.9182,3.04E-06,,Poly,Bulk,annealed at 600 °C and then 400 °C,thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VGa,Fe1.89V1.11Ga,X2YZ,V,0.11,Fe,10.678,-2.2465,6.39E-06,,Poly,Bulk,annealed at 600 °C and then 400 °C,thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VGa,Fe1.89V1.11Ga,X2YZ,V,0.11,Fe,113.8983,-23.1005,6.22E-06,,Poly,Bulk,annealed at 600 °C and then 400 °C,thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VGa,Fe1.89V1.11Ga,X2YZ,V,0.11,Fe,200.5085,-36.437,5.48E-06,,Poly,Bulk,annealed at 600 °C and then 400 °C,thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VGa,Fe1.89V1.11Ga,X2YZ,V,0.11,Fe,297.7966,-34.6709,4.61E-06,,Poly,Bulk,annealed at 600 °C and then 400 °C,thermoelectric-properties-of-the-semimetallic-heusler-30z198f97w (1).pdf | Powered by Box,,,,,,
Fe2VAl,Fe2VAl,X2YZ,X,X,X,2.7835,6.7941,2.40E-05,,Poly,Bulk, annealed at 900◦C for one week,PhysRevB.102.075117.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2VAl,X2YZ,X,X,X,62.0536,49.7121,1.96E-05,,Poly,Bulk, annealed at 900◦C for one week,PhysRevB.102.075117.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2VAl,X2YZ,X,X,X,168.2512,75.8484,1.40E-05,,Poly,Bulk, annealed at 900◦C for one week,PhysRevB.102.075117.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2VAl,X2YZ,X,X,X,428.0543,43.6203,5.86E-06,,Poly,Bulk, annealed at 900◦C for one week,PhysRevB.102.075117.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2VAl,X2YZ,X,X,X,666.6219,5.5826,3.73E-06,,Poly,Bulk, annealed at 900◦C for one week,PhysRevB.102.075117.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2VAl,X2YZ,X,X,X,864.5676,-4.7558,3.22E-06,,Poly,Bulk, annealed at 900◦C for one week,PhysRevB.102.075117.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2V0.95W0.05Al,X2YZ,W,0.05,V,0.723,-2.6704,5.28E-06,,Poly,Bulk, annealed at 900◦C for one week,PhysRevB.102.075117.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2V0.95W0.05Al,X2YZ,W,0.05,V,90.5809,-72.6388,5.98E-06,,Poly,Bulk, annealed at 900◦C for one week,PhysRevB.102.075117.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2V0.95W0.05Al,X2YZ,W,0.05,V,244.1915,-131.7312,7.17E-06,,Poly,Bulk, annealed at 900◦C for one week,PhysRevB.102.075117.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2V0.95W0.05Al,X2YZ,W,0.05,V,299.4903,-128.8589,7.13E-06,,Poly,Bulk, annealed at 900◦C for one week,PhysRevB.102.075117.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2V0.95W0.05Al,X2YZ,W,0.05,V,545.639,-35.8342,4.85E-06,,Poly,Bulk, annealed at 900◦C for one week,PhysRevB.102.075117.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2V0.95W0.05Al,X2YZ,W,0.05,V,815.7241,-17.827,3.65E-06,,Poly,Bulk, annealed at 900◦C for one week,PhysRevB.102.075117.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2V0.9W0.1Al,X2YZ,W,0.1,V,19.9288,-10.6941,5.28E-06,,Poly,Bulk, annealed at 900◦C for one week,PhysRevB.102.075117.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2V0.9W0.1Al,X2YZ,W,0.1,V,101.3484,-90.8505,6.11E-06,,Poly,Bulk, annealed at 900◦C for one week,PhysRevB.102.075117.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2V0.9W0.1Al,X2YZ,W,0.1,V,265.6386,-155.776,8.38E-06,,Poly,Bulk, annealed at 900◦C for one week,PhysRevB.102.075117.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2V0.9W0.1Al,X2YZ,W,0.1,V,526.7689,-75.1409,7.81E-06,,Poly,Bulk, annealed at 900◦C for one week,PhysRevB.102.075117.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2V0.9W0.1Al,X2YZ,W,0.1,V,820.0517,-28.0243,6.23E-06,,Poly,Bulk, annealed at 900◦C for one week,PhysRevB.102.075117.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2V0.85W0.15Al,X2YZ,W,0.15,V,4.9628,-0.4891,5.95E-06,,Poly,Bulk, annealed at 900◦C for one week,PhysRevB.102.075117.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2V0.85W0.15Al,X2YZ,W,0.15,V,94.7433,-59.535,6.69E-06,,Poly,Bulk, annealed at 900◦C for one week,PhysRevB.102.075117.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2V0.85W0.15Al,X2YZ,W,0.15,V,212.1473,-113.504,7.54E-06,,Poly,Bulk, annealed at 900◦C for one week,PhysRevB.102.075117.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2V0.85W0.15Al,X2YZ,W,0.15,V,288.821,-124.4822,7.96E-06,,Poly,Bulk, annealed at 900◦C for one week,PhysRevB.102.075117.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2V0.85W0.15Al,X2YZ,W,0.15,V,435.2997,-77.9869,7.64E-06,,Poly,Bulk, annealed at 900◦C for one week,PhysRevB.102.075117.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2V0.85W0.15Al,X2YZ,W,0.15,V,581.794,-33.6761,6.42E-06,,Poly,Bulk, annealed at 900◦C for one week,PhysRevB.102.075117.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2V0.85W0.15Al,X2YZ,W,0.15,V,673.1805,-19.1795,5.87E-06,,Poly,Bulk, annealed at 900◦C for one week,PhysRevB.102.075117.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2V0.85W0.15Al,X2YZ,W,0.15,V,815.7757,-25.1086,5.17E-06,,Poly,Bulk, annealed at 900◦C for one week,PhysRevB.102.075117.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2V0.8W0.2Al,X2YZ,W,0.2,V,4.9628,-0.4891,2.69E-06,,Poly,Bulk, annealed at 900◦C for one week,PhysRevB.102.075117.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2V0.8W0.2Al,X2YZ,W,0.2,V,116.0097,-58.0942,3.54E-06,,Poly,Bulk, annealed at 900◦C for one week,PhysRevB.102.075117.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2V0.8W0.2Al,X2YZ,W,0.2,V,263.1908,-110.6285,4.36E-06,,Poly,Bulk, annealed at 900◦C for one week,PhysRevB.102.075117.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2V0.8W0.2Al,X2YZ,W,0.2,V,513.9977,-74.4034,5.20E-06,,Poly,Bulk, annealed at 900◦C for one week,PhysRevB.102.075117.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2V0.8W0.2Al,X2YZ,W,0.2,V,822.2311,-35.3075,4.73E-06,,Poly,Bulk, annealed at 900◦C for one week,PhysRevB.102.075117.pdf | Powered by Box,,,,,,
Fe2VAl,Fe2VAl,X2YZ,X,X,X,142.6357,11.1034,1.10E-05,,Poly,Bulk," ingots were homogenized at 1273K for 48h in vacuum,  annealed at 1273K for 1 h and then at 673K for 4 h, followed by furnace cooling",https://virginia.app.box.com/file/2097322592825,,,,,,
Fe2VAl,Fe2VAl,X2YZ,X,X,X,341.0853,34.4915,6.51E-06,,Poly,Bulk," ingots were homogenized at 1273K for 48h in vacuum,  annealed at 1273K for 1 h and then at 673K for 4 h, followed by furnace cooling",https://virginia.app.box.com/file/2097322592825,,,,,,
Fe2VAl,Fe2VAl,X2YZ,X,X,X,407.2351,34.9734,4.97E-06,,Poly,Bulk," ingots were homogenized at 1273K for 48h in vacuum,  annealed at 1273K for 1 h and then at 673K for 4 h, followed by furnace cooling",https://virginia.app.box.com/file/2097322592825,,,,,,
Fe2VAl,Fe2VAl,X2YZ,X,X,X,605.6848,1.1962,3.32E-06,,Poly,Bulk," ingots were homogenized at 1273K for 48h in vacuum,  annealed at 1273K for 1 h and then at 673K for 4 h, followed by furnace cooling",https://virginia.app.box.com/file/2097322592825,,,,,,
Fe2VAl,Fe2VTa0.03Al0.97,X2YZ,Ta,0.03,Al,97.1576,-90.4582,2.80E-06,,Poly,Bulk," ingots were homogenized at 1273K for 48h in vacuum,  annealed at 1273K for 1 h and then at 673K for 4 h, followed by furnace cooling",https://virginia.app.box.com/file/2097322592825,,,,,,
Fe2VAl,Fe2VTa0.03Al0.97,X2YZ,Ta,0.03,Al,194.3152,-135.0604,3.74E-06,,Poly,Bulk," ingots were homogenized at 1273K for 48h in vacuum,  annealed at 1273K for 1 h and then at 673K for 4 h, followed by furnace cooling",https://virginia.app.box.com/file/2097322592825,,,,,,
Fe2VAl,Fe2VTa0.03Al0.97,X2YZ,Ta,0.03,Al,324.5478,-166.4295,4.68E-06,,Poly,Bulk," ingots were homogenized at 1273K for 48h in vacuum,  annealed at 1273K for 1 h and then at 673K for 4 h, followed by furnace cooling",https://virginia.app.box.com/file/2097322592825,,,,,,
Fe2VAl,Fe2VTa0.03Al0.97,X2YZ,Ta,0.03,Al,514.7287,-99.145,4.22E-06,,Poly,Bulk," ingots were homogenized at 1273K for 48h in vacuum,  annealed at 1273K for 1 h and then at 673K for 4 h, followed by furnace cooling",https://virginia.app.box.com/file/2097322592825,,,,,,
Fe2VAl,Fe2VTa0.03Al0.97,X2YZ,Ta,0.03,Al,706.9767,-53.8057,3.44E-06,,Poly,Bulk," ingots were homogenized at 1273K for 48h in vacuum,  annealed at 1273K for 1 h and then at 673K for 4 h, followed by furnace cooling",https://virginia.app.box.com/file/2097322592825,,,,,,
Fe2VAl,Fe2VTa0.05Al0.95,X2YZ,Ta,0.05,Al,101.292,-63.9025,1.86E-06,,Poly,Bulk," ingots were homogenized at 1273K for 48h in vacuum,  annealed at 1273K for 1 h and then at 673K for 4 h, followed by furnace cooling",https://virginia.app.box.com/file/2097322592825,,,,,,
Fe2VAl,Fe2VTa0.05Al0.95,X2YZ,Ta,0.05,Al,225.323,-114.8952,2.59E-06,,Poly,Bulk," ingots were homogenized at 1273K for 48h in vacuum,  annealed at 1273K for 1 h and then at 673K for 4 h, followed by furnace cooling",https://virginia.app.box.com/file/2097322592825,,,,,,
Fe2VAl,Fe2VTa0.05Al0.95,X2YZ,Ta,0.05,Al,363.8243,-151.4731,3.64E-06,,Poly,Bulk," ingots were homogenized at 1273K for 48h in vacuum,  annealed at 1273K for 1 h and then at 673K for 4 h, followed by furnace cooling",https://virginia.app.box.com/file/2097322592825,,,,,,
Fe2VAl,Fe2VTa0.05Al0.95,X2YZ,Ta,0.05,Al,465.1163,-155.6613,4.04E-06,,Poly,Bulk," ingots were homogenized at 1273K for 48h in vacuum,  annealed at 1273K for 1 h and then at 673K for 4 h, followed by furnace cooling",https://virginia.app.box.com/file/2097322592825,,,,,,
Fe2VAl,Fe2VTa0.05Al0.95,X2YZ,Ta,0.05,Al,700.7752,-85.5553,3.72E-06,,Poly,Bulk," ingots were homogenized at 1273K for 48h in vacuum,  annealed at 1273K for 1 h and then at 673K for 4 h, followed by furnace cooling",https://virginia.app.box.com/file/2097322592825,,,,,,
Fe2VAl,Fe2VTa0.08Al0.92,X2YZ,Ta,0.08,Al,97.1576,-46.5737,1.54E-06,,Poly,Bulk," ingots were homogenized at 1273K for 48h in vacuum,  annealed at 1273K for 1 h and then at 673K for 4 h, followed by furnace cooling",https://virginia.app.box.com/file/2097322592825,,,,,,
Fe2VAl,Fe2VTa0.08Al0.92,X2YZ,Ta,0.08,Al,264.5995,-98.7839,2.43E-06,,Poly,Bulk," ingots were homogenized at 1273K for 48h in vacuum,  annealed at 1273K for 1 h and then at 673K for 4 h, followed by furnace cooling",https://virginia.app.box.com/file/2097322592825,,,,,,
Fe2VAl,Fe2VTa0.08Al0.92,X2YZ,Ta,0.08,Al,432.0413,-135.4036,3.57E-06,,Poly,Bulk," ingots were homogenized at 1273K for 48h in vacuum,  annealed at 1273K for 1 h and then at 673K for 4 h, followed by furnace cooling",https://virginia.app.box.com/file/2097322592825,,,,,,
