Composition,Site_X,Site_Y,Site_Z,Temperature,Z_Range_GSvolume_pa,Z_Range_GSbandgap,Y_Range_GSmagmom,Z_Range_AtomicWeight,Z_Range_Number,Y_Range_SpaceGroupNumber,Z_Range_GSmagmom,Z_Mean_GSvolume_pa,Z_Max_NdUnfilled,Z_Mean_NdUnfilled,Z_Range_SpaceGroupNumber,Z_Mean_Electronegativity,Z_Range_NdUnfilled,Z_Range_Row,Y_Mean_GSmagmom,Z_Range_NfValence,Z_Range_NValence,Z_Max_NUnfilled,Y_Max_GSmagmom,Z_Range_NUnfilled,Z_Range_MendeleevNumber,Z_Min_Column,Z_Min_Electronegativity,Z_Min_MendeleevNumber,Z_Mean_NUnfilled,Z_Range_Column,Z_Mean_NpUnfilled,Z_Range_Electronegativity,Y_Range_Electronegativity,Z_Mean_MendeleevNumber,Y_Mean_Electronegativity,Y_Min_Electronegativity,Z_Mean_MeltingT,Z_Mean_SpaceGroupNumber,Z_Max_Electronegativity,Y_Mean_MeltingT,Z_Mean_CovalentRadius,Z_Mean_GSbandgap,Z_Max_MeltingT,Seebeck Coefficient,Electrical Resistivity
Fe2VAl,Fe2.000,V1.000,Al1.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.0,73.0,1.63,1.63,933.47,225.0,1.61,2183.0,121.0,0.0,933.47,17.497694003888842,1.9928934919806872e-05
Fe2VAl,Fe2.000,V1.000,Al1.000,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.0,73.0,1.63,1.63,933.47,225.0,1.61,2183.0,121.0,0.0,933.47,23.71910602315858,1.750715970407819e-05
Fe2VAl,Fe2.000,V1.000,Al1.000,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.0,73.0,1.63,1.63,933.47,225.0,1.61,2183.0,121.0,0.0,933.47,30.560615252516563,1.5097235921000568e-05
Fe2VAl,Fe2.000,V1.000,Al1.000,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.0,73.0,1.63,1.63,933.47,225.0,1.61,2183.0,121.0,0.0,933.47,36.714827453096795,1.2578157552240896e-05
Fe2VAl0.98Si0.02,Fe2.000,V1.000,Al0.980Si0.020,50.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.5592,0.0,0.0,2.0,1.6158,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.98,1.0,4.98,0.2899999999999998,0.0,73.1,1.63,1.63,948.5406,225.04,1.9,2183.0,120.8,0.01546,1687.0,-49.36889947796097,7.82989820131809e-06
Fe2VAl0.98Si0.02,Fe2.000,V1.000,Al0.980Si0.020,100.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.5592,0.0,0.0,2.0,1.6158,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.98,1.0,4.98,0.2899999999999998,0.0,73.1,1.63,1.63,948.5406,225.04,1.9,2183.0,120.8,0.01546,1687.0,-71.61545212705795,8.406169517627639e-06
Fe2VAl0.98Si0.02,Fe2.000,V1.000,Al0.980Si0.020,150.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.5592,0.0,0.0,2.0,1.6158,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.98,1.0,4.98,0.2899999999999998,0.0,73.1,1.63,1.63,948.5406,225.04,1.9,2183.0,120.8,0.01546,1687.0,-97.38346652628044,9.341510957257014e-06
Fe2VAl0.98Si0.02,Fe2.000,V1.000,Al0.980Si0.020,200.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.5592,0.0,0.0,2.0,1.6158,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.98,1.0,4.98,0.2899999999999998,0.0,73.1,1.63,1.63,948.5406,225.04,1.9,2183.0,120.8,0.01546,1687.0,-116.0651580948,1.0210524687063708e-05
Fe2VAl0.98Si0.02,Fe2.000,V1.000,Al0.980Si0.020,250.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.5592,0.0,0.0,2.0,1.6158,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.98,1.0,4.98,0.2899999999999998,0.0,73.1,1.63,1.63,948.5406,225.04,1.9,2183.0,120.8,0.01546,1687.0,-111.5597527558,1.0461016968876046e-05
Fe2VAl0.95Si0.05,Fe2.000,V1.000,Al0.950Si0.050,50.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.677999999999997,0.0,0.0,2.0,1.6245,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.95,1.0,4.95,0.2899999999999998,0.0,73.25,1.63,1.63,971.1465,225.1,1.9,2183.0,120.5,0.03865,1687.0,-46.29093052791814,3.623128599226906e-06
Fe2VAl0.95Si0.05,Fe2.000,V1.000,Al0.950Si0.050,100.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.677999999999997,0.0,0.0,2.0,1.6245,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.95,1.0,4.95,0.2899999999999998,0.0,73.25,1.63,1.63,971.1465,225.1,1.9,2183.0,120.5,0.03865,1687.0,-70.77782951588905,4.277714784660058e-06
Fe2VAl0.95Si0.05,Fe2.000,V1.000,Al0.950Si0.050,150.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.677999999999997,0.0,0.0,2.0,1.6245,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.95,1.0,4.95,0.2899999999999998,0.0,73.25,1.63,1.63,971.1465,225.1,1.9,2183.0,120.5,0.03865,1687.0,-92.00451179405876,5.181408663051693e-06
Fe2VAl0.95Si0.05,Fe2.000,V1.000,Al0.950Si0.050,200.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.677999999999997,0.0,0.0,2.0,1.6245,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.95,1.0,4.95,0.2899999999999998,0.0,73.25,1.63,1.63,971.1465,225.1,1.9,2183.0,120.5,0.03865,1687.0,-111.8827711907,6.19000664374162e-06
Fe2VAl0.95Si0.05,Fe2.000,V1.000,Al0.950Si0.050,250.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.677999999999997,0.0,0.0,2.0,1.6245,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.95,1.0,4.95,0.2899999999999998,0.0,73.25,1.63,1.63,971.1465,225.1,1.9,2183.0,120.5,0.03865,1687.0,-124.4926900309,7.132736165366529e-06
Fe2VAl0.9Si0.1,Fe2.000,V1.000,Al0.900Si0.100,50.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.876,0.0,0.0,2.0,1.639,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.9,1.0,4.9,0.2899999999999998,0.0,73.5,1.63,1.63,1008.823,225.2,1.9,2183.0,120.0,0.0773,1687.0,-37.44071943624103,2.025062200848439e-06
Fe2VAl0.9Si0.1,Fe2.000,V1.000,Al0.900Si0.100,100.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.876,0.0,0.0,2.0,1.639,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.9,1.0,4.9,0.2899999999999998,0.0,73.5,1.63,1.63,1008.823,225.2,1.9,2183.0,120.0,0.0773,1687.0,-60.09540168761164,2.508735087154515e-06
Fe2VAl0.9Si0.1,Fe2.000,V1.000,Al0.900Si0.100,150.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.876,0.0,0.0,2.0,1.639,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.9,1.0,4.9,0.2899999999999998,0.0,73.5,1.63,1.63,1008.823,225.2,1.9,2183.0,120.0,0.0773,1687.0,-80.76459380121642,3.1897541949534745e-06
Fe2VAl0.9Si0.1,Fe2.000,V1.000,Al0.900Si0.100,200.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.876,0.0,0.0,2.0,1.639,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.9,1.0,4.9,0.2899999999999998,0.0,73.5,1.63,1.63,1008.823,225.2,1.9,2183.0,120.0,0.0773,1687.0,-97.40408088409905,4.052029758303652e-06
Fe2VAl0.9Si0.1,Fe2.000,V1.000,Al0.900Si0.100,250.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.876,0.0,0.0,2.0,1.639,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.9,1.0,4.9,0.2899999999999998,0.0,73.5,1.63,1.63,1008.823,225.2,1.9,2183.0,120.0,0.0773,1687.0,-108.5374353146,5.068156852248934e-06
Fe2VAl0.8Si0.2,Fe2.000,V1.000,Al0.800Si0.200,50.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,17.272000000000002,0.0,0.0,2.0,1.668,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.8,1.0,4.8,0.2899999999999998,0.0,74.0,1.63,1.63,1084.1760000000002,225.4,1.9,2183.0,119.0,0.1546,1687.0,-15.228185006326363,1.136050977696824e-06
Fe2VAl0.8Si0.2,Fe2.000,V1.000,Al0.800Si0.200,100.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,17.272000000000002,0.0,0.0,2.0,1.668,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.8,1.0,4.8,0.2899999999999998,0.0,74.0,1.63,1.63,1084.1760000000002,225.4,1.9,2183.0,119.0,0.1546,1687.0,-31.144738957764694,1.7306818752910725e-06
Fe2VAl0.8Si0.2,Fe2.000,V1.000,Al0.800Si0.200,150.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,17.272000000000002,0.0,0.0,2.0,1.668,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.8,1.0,4.8,0.2899999999999998,0.0,74.0,1.63,1.63,1084.1760000000002,225.4,1.9,2183.0,119.0,0.1546,1687.0,-42.33401665729205,2.5205843039824904e-06
Fe2VAl0.8Si0.2,Fe2.000,V1.000,Al0.800Si0.200,200.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,17.272000000000002,0.0,0.0,2.0,1.668,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.8,1.0,4.8,0.2899999999999998,0.0,74.0,1.63,1.63,1084.1760000000002,225.4,1.9,2183.0,119.0,0.1546,1687.0,-50.951860060620376,3.3894461120323898e-06
Fe2VAl0.8Si0.2,Fe2.000,V1.000,Al0.800Si0.200,250.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,17.272000000000002,0.0,0.0,2.0,1.668,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.8,1.0,4.8,0.2899999999999998,0.0,74.0,1.63,1.63,1084.1760000000002,225.4,1.9,2183.0,119.0,0.1546,1687.0,-59.00783514866648,4.321886203776497e-06
Fe2VAl0.7Si0.3,Fe2.000,V1.000,Al0.700Si0.300,50.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,17.668,0.0,0.0,2.0,1.697,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.7,1.0,4.7,0.2899999999999998,0.0,74.5,1.63,1.63,1159.529,225.6,1.9,2183.0,118.0,0.2319,1687.0,-15.22815476603266,9.422484880139862e-07
Fe2VAl0.7Si0.3,Fe2.000,V1.000,Al0.700Si0.300,100.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,17.668,0.0,0.0,2.0,1.697,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.7,1.0,4.7,0.2899999999999998,0.0,74.5,1.63,1.63,1159.529,225.6,1.9,2183.0,118.0,0.2319,1687.0,-30.146671180376725,1.4638273929732232e-06
Fe2VAl0.7Si0.3,Fe2.000,V1.000,Al0.700Si0.300,150.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,17.668,0.0,0.0,2.0,1.697,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.7,1.0,4.7,0.2899999999999998,0.0,74.5,1.63,1.63,1159.529,225.6,1.9,2183.0,118.0,0.2319,1687.0,-38.54607898312451,2.138655400479505e-06
Fe2VAl0.7Si0.3,Fe2.000,V1.000,Al0.700Si0.300,200.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,17.668,0.0,0.0,2.0,1.697,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.7,1.0,4.7,0.2899999999999998,0.0,74.5,1.63,1.63,1159.529,225.6,1.9,2183.0,118.0,0.2319,1687.0,-44.36596477491854,2.8792298629164155e-06
Fe2VAl0.7Si0.3,Fe2.000,V1.000,Al0.700Si0.300,250.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,17.668,0.0,0.0,2.0,1.697,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.7,1.0,4.7,0.2899999999999998,0.0,74.5,1.63,1.63,1159.529,225.6,1.9,2183.0,118.0,0.2319,1687.0,-51.46945980500205,3.6836252789225648e-06
Fe2VAl0.6Si0.4,Fe2.000,V1.000,Al0.600Si0.400,50.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,18.064,0.0,0.0,2.0,1.726,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.6,1.0,4.6,0.2899999999999998,0.0,75.0,1.63,1.63,1234.882,225.8,1.9,2183.0,117.0,0.3092,1687.0,-15.218264031123065,8.573709793766169e-07
Fe2VAl0.6Si0.4,Fe2.000,V1.000,Al0.600Si0.400,100.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,18.064,0.0,0.0,2.0,1.726,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.6,1.0,4.6,0.2899999999999998,0.0,75.0,1.63,1.63,1234.882,225.8,1.9,2183.0,117.0,0.3092,1687.0,-29.1623196781929,1.175207438158618e-06
Fe2VAl0.6Si0.4,Fe2.000,V1.000,Al0.600Si0.400,150.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,18.064,0.0,0.0,2.0,1.726,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.6,1.0,4.6,0.2899999999999998,0.0,75.0,1.63,1.63,1234.882,225.8,1.9,2183.0,117.0,0.3092,1687.0,-37.76699770787221,1.5747210095721051e-06
Fe2VAl0.6Si0.4,Fe2.000,V1.000,Al0.600Si0.400,200.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,18.064,0.0,0.0,2.0,1.726,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.6,1.0,4.6,0.2899999999999998,0.0,75.0,1.63,1.63,1234.882,225.8,1.9,2183.0,117.0,0.3092,1687.0,-43.46408956453865,1.99985692875412e-06
Fe2VAl0.6Si0.4,Fe2.000,V1.000,Al0.600Si0.400,250.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,18.064,0.0,0.0,2.0,1.726,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.6,1.0,4.6,0.2899999999999998,0.0,75.0,1.63,1.63,1234.882,225.8,1.9,2183.0,117.0,0.3092,1687.0,-48.46845516371886,2.426811071388119e-06
Fe2VAl0.5Si0.5,Fe2.000,V1.000,Al0.500Si0.500,50.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,18.46,0.0,0.0,2.0,1.755,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.5,1.0,4.5,0.2899999999999998,0.0,75.5,1.63,1.63,1310.235,226.0,1.9,2183.0,116.0,0.3865,1687.0,-17.374276183687808,8.283508566255803e-07
Fe2VAl0.5Si0.5,Fe2.000,V1.000,Al0.500Si0.500,100.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,18.46,0.0,0.0,2.0,1.755,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.5,1.0,4.5,0.2899999999999998,0.0,75.5,1.63,1.63,1310.235,226.0,1.9,2183.0,116.0,0.3865,1687.0,-31.207939866224073,1.1209796236045177e-06
Fe2VAl0.5Si0.5,Fe2.000,V1.000,Al0.500Si0.500,150.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,18.46,0.0,0.0,2.0,1.755,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.5,1.0,4.5,0.2899999999999998,0.0,75.5,1.63,1.63,1310.235,226.0,1.9,2183.0,116.0,0.3865,1687.0,-37.54822039227809,1.4517123935508645e-06
Fe2VAl0.5Si0.5,Fe2.000,V1.000,Al0.500Si0.500,200.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,18.46,0.0,0.0,2.0,1.755,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.5,1.0,4.5,0.2899999999999998,0.0,75.5,1.63,1.63,1310.235,226.0,1.9,2183.0,116.0,0.3865,1687.0,-41.79400949890001,1.7903185588290418e-06
Fe2VAl0.5Si0.5,Fe2.000,V1.000,Al0.500Si0.500,250.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,18.46,0.0,0.0,2.0,1.755,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.5,1.0,4.5,0.2899999999999998,0.0,75.5,1.63,1.63,1310.235,226.0,1.9,2183.0,116.0,0.3865,1687.0,-47.77640369380683,2.14425668127466e-06
Co2TiAl0.25Si0.75,Co2.000,Ti1.000,Al0.250Si0.750,50.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,19.450000000000003,0.0,0.0,2.0,1.8275,0.0,0.0,2.25333333333e-05,0.0,1.0,5.0,2.25333333333e-05,1.0,5.0,13.0,1.61,73.0,4.25,1.0,4.25,0.2899999999999998,0.0,76.75,1.54,1.54,1498.6175,226.5,1.9,1941.0,113.5,0.57975,1687.0,-1.1447340857967516,1.3605698852296792e-06
Co2TiAl0.25Si0.75,Co2.000,Ti1.000,Al0.250Si0.750,100.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,19.450000000000003,0.0,0.0,2.0,1.8275,0.0,0.0,2.25333333333e-05,0.0,1.0,5.0,2.25333333333e-05,1.0,5.0,13.0,1.61,73.0,4.25,1.0,4.25,0.2899999999999998,0.0,76.75,1.54,1.54,1498.6175,226.5,1.9,1941.0,113.5,0.57975,1687.0,-2.694838644826806,1.524396250389732e-06
Co2TiAl0.25Si0.75,Co2.000,Ti1.000,Al0.250Si0.750,150.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,19.450000000000003,0.0,0.0,2.0,1.8275,0.0,0.0,2.25333333333e-05,0.0,1.0,5.0,2.25333333333e-05,1.0,5.0,13.0,1.61,73.0,4.25,1.0,4.25,0.2899999999999998,0.0,76.75,1.54,1.54,1498.6175,226.5,1.9,1941.0,113.5,0.57975,1687.0,-7.681396646105466,1.797393389139963e-06
Co2TiAl0.25Si0.75,Co2.000,Ti1.000,Al0.250Si0.750,200.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,19.450000000000003,0.0,0.0,2.0,1.8275,0.0,0.0,2.25333333333e-05,0.0,1.0,5.0,2.25333333333e-05,1.0,5.0,13.0,1.61,73.0,4.25,1.0,4.25,0.2899999999999998,0.0,76.75,1.54,1.54,1498.6175,226.5,1.9,1941.0,113.5,0.57975,1687.0,-14.266324644346923,2.1142221677345525e-06
Co2TiAl0.25Si0.75,Co2.000,Ti1.000,Al0.250Si0.750,250.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,19.450000000000003,0.0,0.0,2.0,1.8275,0.0,0.0,2.25333333333e-05,0.0,1.0,5.0,2.25333333333e-05,1.0,5.0,13.0,1.61,73.0,4.25,1.0,4.25,0.2899999999999998,0.0,76.75,1.54,1.54,1498.6175,226.5,1.9,1941.0,113.5,0.57975,1687.0,-21.11043237734296,2.427294413440813e-06
Co2TiAl0.25Si0.75,Co2.000,Ti1.000,Al0.250Si0.750,300.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,19.450000000000003,0.0,0.0,2.0,1.8275,0.0,0.0,2.25333333333e-05,0.0,1.0,5.0,2.25333333333e-05,1.0,5.0,13.0,1.61,73.0,4.25,1.0,4.25,0.2899999999999998,0.0,76.75,1.54,1.54,1498.6175,226.5,1.9,1941.0,113.5,0.57975,1687.0,-27.310179177847026,2.704603949651588e-06
Co2TiAl0.25Si0.75,Co2.000,Ti1.000,Al0.250Si0.750,350.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,19.450000000000003,0.0,0.0,2.0,1.8275,0.0,0.0,2.25333333333e-05,0.0,1.0,5.0,2.25333333333e-05,1.0,5.0,13.0,1.61,73.0,4.25,1.0,4.25,0.2899999999999998,0.0,76.75,1.54,1.54,1498.6175,226.5,1.9,1941.0,113.5,0.57975,1687.0,-32.334430385458376,2.9275576309976485e-06
Co2TiAl0.25Si0.75,Co2.000,Ti1.000,Al0.250Si0.750,400.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,19.450000000000003,0.0,0.0,2.0,1.8275,0.0,0.0,2.25333333333e-05,0.0,1.0,5.0,2.25333333333e-05,1.0,5.0,13.0,1.61,73.0,4.25,1.0,4.25,0.2899999999999998,0.0,76.75,1.54,1.54,1498.6175,226.5,1.9,1941.0,113.5,0.57975,1687.0,-35.961213758506084,3.0888063784600948e-06
Co2TiAl0.25Si0.75,Co2.000,Ti1.000,Al0.250Si0.750,450.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,19.450000000000003,0.0,0.0,2.0,1.8275,0.0,0.0,2.25333333333e-05,0.0,1.0,5.0,2.25333333333e-05,1.0,5.0,13.0,1.61,73.0,4.25,1.0,4.25,0.2899999999999998,0.0,76.75,1.54,1.54,1498.6175,226.5,1.9,1941.0,113.5,0.57975,1687.0,-38.214475885933226,3.1900762144827542e-06
Co2TiAl0.25Si0.75,Co2.000,Ti1.000,Al0.250Si0.750,500.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,19.450000000000003,0.0,0.0,2.0,1.8275,0.0,0.0,2.25333333333e-05,0.0,1.0,5.0,2.25333333333e-05,1.0,5.0,13.0,1.61,73.0,4.25,1.0,4.25,0.2899999999999998,0.0,76.75,1.54,1.54,1498.6175,226.5,1.9,1941.0,113.5,0.57975,1687.0,-39.30083859918115,3.239999298084577e-06
Co2TiAl0.25Si0.75,Co2.000,Ti1.000,Al0.250Si0.750,550.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,19.450000000000003,0.0,0.0,2.0,1.8275,0.0,0.0,2.25333333333e-05,0.0,1.0,5.0,2.25333333333e-05,1.0,5.0,13.0,1.61,73.0,4.25,1.0,4.25,0.2899999999999998,0.0,76.75,1.54,1.54,1498.6175,226.5,1.9,1941.0,113.5,0.57975,1687.0,-39.54635538407303,3.2519449599720375e-06
Co2TiAl0.25Si0.75,Co2.000,Ti1.000,Al0.250Si0.750,600.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,19.450000000000003,0.0,0.0,2.0,1.8275,0.0,0.0,2.25333333333e-05,0.0,1.0,5.0,2.25333333333e-05,1.0,5.0,13.0,1.61,73.0,4.25,1.0,4.25,0.2899999999999998,0.0,76.75,1.54,1.54,1498.6175,226.5,1.9,1941.0,113.5,0.57975,1687.0,-39.33326779269862,3.2418507376515375e-06
Co2TiAl0.25Si0.75,Co2.000,Ti1.000,Al0.250Si0.750,650.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,19.450000000000003,0.0,0.0,2.0,1.8275,0.0,0.0,2.25333333333e-05,0.0,1.0,5.0,2.25333333333e-05,1.0,5.0,13.0,1.61,73.0,4.25,1.0,4.25,0.2899999999999998,0.0,76.75,1.54,1.54,1498.6175,226.5,1.9,1941.0,113.5,0.57975,1687.0,-39.03676185529823,3.226053410541791e-06
Co2TiAl0.25Si0.75,Co2.000,Ti1.000,Al0.250Si0.750,700.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,19.450000000000003,0.0,0.0,2.0,1.8275,0.0,0.0,2.25333333333e-05,0.0,1.0,5.0,2.25333333333e-05,1.0,5.0,13.0,1.61,73.0,4.25,1.0,4.25,0.2899999999999998,0.0,76.75,1.54,1.54,1498.6175,226.5,1.9,1941.0,113.5,0.57975,1687.0,-38.961724492146224,3.219120035086235e-06
Co2TiAl0.25Si0.75,Co2.000,Ti1.000,Al0.250Si0.750,750.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,19.450000000000003,0.0,0.0,2.0,1.8275,0.0,0.0,2.25333333333e-05,0.0,1.0,5.0,2.25333333333e-05,1.0,5.0,13.0,1.61,73.0,4.25,1.0,4.25,0.2899999999999998,0.0,76.75,1.54,1.54,1498.6175,226.5,1.9,1941.0,113.5,0.57975,1687.0,-39.27949992543591,3.231678979865429e-06
Co2TiAl0.25Si0.75,Co2.000,Ti1.000,Al0.250Si0.750,800.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,19.450000000000003,0.0,0.0,2.0,1.8275,0.0,0.0,2.25333333333e-05,0.0,1.0,5.0,2.25333333333e-05,1.0,5.0,13.0,1.61,73.0,4.25,1.0,4.25,0.2899999999999998,0.0,76.75,1.54,1.54,1498.6175,226.5,1.9,1941.0,113.5,0.57975,1687.0,-39.96464609116319,3.2682509607094546e-06
